rank	composition_mean_normalized_influence	shortcut_mean_normalized_influence
987	2200.996015	1813.342387
988	2200.888108	1813.096412
989	2200.178973	1812.464988
990	2199.42332	1812.370197
991	2199.185475	1812.362488
992	2198.130434	1812.025129
993	2197.350707	1811.58457
994	2193.579221	1811.371078
995	2192.577083	1809.517931
996	2191.660711	1809.446494
997	2189.629019	1808.595423
998	2189.61735	1808.32499
999	2189.391115	1806.368667
1000	2188.532635	1805.606835
1001	2185.609934	1805.064882
1002	2184.896668	1804.880549
1003	2183.625154	1804.121237
1004	2182.277046	1802.428033
1005	2180.142672	1800.736562
1006	2179.432201	1799.460926
1007	2179.355293	1798.917582
1008	2177.654911	1797.213621
1009	2176.774268	1795.073121
1010	2176.121169	1792.494088
1011	2174.884308	1791.612971
1012	2174.581081	1791.040944
1013	2173.817762	1790.963628
1014	2173.462857	1790.719288
1015	2173.441787	1787.983937
1016	2173.254772	1787.450542
1017	2172.661777	1786.706307
1018	2172.514194	1786.681272
1019	2172.207331	1783.736332
1020	2171.913724	1782.721876
1021	2171.603619	1782.548721
1022	2170.998918	1782.451453
1023	2170.688288	1782.12823
1024	2169.899193	1781.573576
1025	2169.571632	1781.234231
1026	2169.326526	1780.885173
1027	2169.093595	1780.390639
1028	2167.625767	1780.168745
1029	2167.157089	1779.341577
1030	2166.262767	1778.394602
1031	2163.157207	1778.21226
1032	2161.712151	1776.734311
1033	2159.064126	1776.502398
1034	2157.894996	1775.897847
1035	2156.940418	1775.813642
1036	2155.954361	1775.2256
1037	2155.21871	1775.215579
1038	2154.376211	1775.109046
1039	2153.983802	1773.222578
1040	2153.647489	1772.932532
1041	2151.905741	1772.298953
1042	2149.587344	1772.218224
1043	2148.909336	1771.977597
1044	2148.608615	1771.954857
1045	2147.20209	1770.414521
1046	2145.420776	1770.056379
1047	2145.218154	1769.631217
1048	2145.060132	1769.414349
1049	2144.937013	1769.067235
1050	2143.916049	1768.478954
1051	2142.832505	1768.308278
1052	2142.447607	1768.265848
1053	2141.494387	1768.088245
1054	2141.274871	1767.600984
1055	2141.096474	1766.936611
1056	2140.292671	1763.238797
1057	2140.209997	1762.015967
1058	2139.948232	1761.041172
1059	2139.314133	1761.020953
1060	2139.141652	1760.747468
1061	2138.015027	1760.538492
1062	2137.782268	1760.329604
1063	2137.385732	1759.731907
1064	2137.120737	1759.66876
1065	2136.228655	1759.28173
1066	2136.062798	1758.802176
1067	2135.318642	1758.647906
1068	2134.76512	1758.601156
1069	2134.30202	1758.448209
1070	2133.380623	1758.273004
1071	2132.946851	1757.768196
1072	2132.178319	1757.233399
1073	2132.164276	1756.959123
1074	2131.307956	1755.723454
1075	2129.674141	1755.085576
1076	2129.058772	1754.709324
1077	2128.977288	1754.502495
1078	2128.706659	1754.392613
1079	2128.402833	1753.53778
1080	2127.402855	1753.51865
1081	2126.622948	1752.632805
1082	2124.157528	1750.334653
1083	2123.794327	1750.146179
1084	2123.67376	1748.574264
1085	2123.673447	1748.102459
1086	2123.230926	1746.939009
1087	2122.941639	1746.773146
1088	2122.171959	1746.281265
1089	2121.973522	1744.545074
1090	2121.438673	1744.470339
1091	2119.889808	1742.025135
1092	2118.740907	1740.996523
1093	2118.324882	1740.213072
1094	2118.234329	1737.189652
1095	2117.950661	1737.050744
1096	2117.505171	1736.510095
1097	2116.943159	1736.459078
1098	2116.372464	1736.242582
1099	2115.423135	1735.478434
1100	2115.115148	1734.863051
1101	2113.56842	1734.234565
1102	2113.457525	1732.828659
1103	2113.378952	1732.563781
1104	2110.969053	1732.354667
1105	2109.244468	1731.845631
1106	2109.131825	1730.184458
1107	2108.296371	1729.671215
1108	2107.5691	1729.622642
1109	2106.72855	1729.379428
1110	2106.513346	1729.100638
1111	2105.36707	1728.476379
1112	2104.529448	1728.404253
1113	2104.517233	1727.571203
1114	2104.045823	1727.033955
1115	2103.67578	1725.325084
1116	2099.82611	1725.319977
1117	2099.778578	1724.262257
1118	2099.650866	1722.739781
1119	2098.435541	1721.677994
1120	2098.371292	1721.616286
1121	2098.276141	1720.693685
1122	2098.138816	1720.664161
1123	2098.113437	1720.110528
1124	2097.711168	1719.926461
1125	2097.586533	1719.123156
1126	2097.357345	1717.38599
1127	2097.346285	1717.330291
1128	2097.232372	1717.299063
1129	2092.924708	1716.496033
1130	2092.688417	1716.15331
1131	2092.393706	1714.831417
1132	2091.615384	1714.724267
1133	2091.572785	1712.635113
1134	2090.645209	1712.068888
1135	2089.62257	1711.448765
1136	2089.510651	1711.171863
1137	2088.974303	1710.490757
1138	2088.93447	1710.022739
1139	2088.471764	1709.624845
1140	2087.231285	1707.674837
1141	2086.921273	1707.544005
1142	2086.1291	1707.242751
1143	2084.741171	1707.00556
1144	2084.273971	1706.917677
1145	2084.092875	1705.68233
1146	2083.197029	1705.00267
1147	2083.159046	1705.002626
1148	2080.481907	1704.609628
1149	2080.049903	1704.346446
1150	2079.060158	1703.778122
1151	2078.792493	1703.624307
1152	2077.567955	1703.127943
1153	2076.966796	1699.531454
1154	2076.464992	1699.092687
1155	2076.226469	1698.143867
1156	2076.219557	1697.974805
1157	2075.192751	1697.802357
1158	2074.243263	1697.230736
1159	2074.108629	1697.061228
1160	2073.373927	1696.601154
1161	2073.281456	1695.807362
1162	2073.158255	1695.750465
1163	2073.113985	1695.720184
1164	2073.091426	1694.889088
1165	2072.124301	1694.126444
1166	2071.91882	1694.110065
1167	2071.844506	1693.340417
1168	2070.711455	1693.269835
1169	2070.405819	1691.665125
1170	2070.103646	1691.076566
1171	2066.858653	1689.90698
1172	2066.324748	1688.962898
1173	2065.712575	1688.397397
1174	2063.758267	1687.168094
1175	2062.875411	1685.538068
1176	2062.685384	1685.483018
1177	2062.402357	1685.042005
1178	2061.685189	1684.281707
1179	2061.410698	1683.425904
1180	2060.07686	1683.410378
1181	2058.066246	1679.899783
1182	2056.924716	1679.603084
1183	2056.825488	1679.008913
1184	2056.137051	1678.860248
1185	2055.609674	1678.841225
1186	2055.27152	1678.577752
1187	2054.526982	1678.385164
1188	2054.017621	1678.027779
1189	2053.772624	1677.594026
1190	2053.691164	1677.529755
1191	2052.876437	1676.742251
1192	2052.289736	1674.235941
1193	2051.555227	1673.658746
1194	2051.106242	1673.511665
1195	2050.84832	1673.382856
1196	2050.793321	1673.266623
1197	2050.0644	1672.843102
1198	2049.860729	1671.587852
1199	2049.408531	1671.503663
1200	2049.371971	1671.479262
1201	2049.34688	1671.002359
1202	2048.621298	1670.237196
1203	2047.27767	1670.025863
1204	2046.736215	1669.808318
1205	2045.511834	1668.977511
1206	2044.399387	1668.65346
1207	2044.132126	1668.631777
1208	2043.2276	1668.387929
1209	2042.022939	1668.278297
1210	2041.948434	1667.682845
1211	2041.91231	1666.945904
1212	2041.125662	1666.865801
1213	2040.374823	1666.568255
1214	2039.520234	1665.072321
1215	2039.212721	1664.76716
1216	2039.18355	1663.982366
1217	2038.983956	1662.380722
1218	2037.809007	1662.016715
1219	2037.744586	1661.950476
1220	2036.612183	1661.327706
1221	2036.332049	1660.845452
1222	2036.022534	1660.395936
1223	2035.916501	1660.13528
1224	2035.515959	1659.776872
1225	2035.504166	1659.665237
1226	2035.401601	1659.066853
1227	2035.217787	1657.829959
1228	2033.825576	1657.477253
1229	2033.067649	1657.344905
1230	2032.072829	1656.848743
1231	2031.907987	1655.029346
1232	2031.388966	1654.860902
1233	2030.854912	1653.611248
1234	2030.264196	1653.31936
1235	2028.492847	1653.211014
1236	2028.399189	1651.951991
1237	2027.689699	1651.924876
1238	2027.279871	1651.714751
1239	2026.879823	1651.432636
1240	2026.234142	1650.52456
1241	2026.094256	1648.750079
1242	2025.165718	1648.323399
1243	2024.481401	1648.30149
1244	2024.215453	1648.138238
1245	2022.374863	1648.086344
1246	2022.358011	1648.010005
1247	2022.216091	1647.658301
1248	2020.719909	1647.571892
1249	2019.106548	1646.787475
1250	2018.662722	1646.562337
1251	2017.761755	1645.512127
1252	2015.574988	1645.124203
1253	2014.904815	1644.66652
1254	2014.434946	1644.657657
1255	2014.239756	1644.147939
1256	2013.715912	1643.639322
1257	2013.654308	1642.278871
1258	2011.658939	1642.174389
1259	2011.552872	1641.802623
1260	2010.516904	1641.365076
1261	2010.261767	1640.203309
1262	2009.356713	1639.925128
1263	2008.97419	1639.920514
1264	2008.536142	1639.598413
1265	2008.415315	1639.194077
1266	2007.955875	1639.007294
1267	2007.840897	1638.194381
1268	2007.758462	1637.19963
1269	2006.786069	1637.103789
1270	2006.437119	1636.847952
1271	2005.580982	1636.079787
1272	2004.949152	1635.809483
1273	2004.842199	1635.352036
1274	2004.543802	1635.220449
1275	2003.773497	1635.044132
1276	2002.490195	1634.969564
1277	2001.511328	1634.619554
1278	2001.500329	1634.186829
1279	2001.375577	1633.177457
1280	2001.236603	1632.293718
1281	2000.552139	1631.930967
1282	2000.368907	1631.780914
1283	1999.265395	1631.725798
1284	1998.817808	1630.53107
1285	1997.982271	1630.491417
1286	1995.653077	1630.036031
1287	1995.58113	1629.886172
1288	1995.464945	1629.220355
1289	1995.277907	1629.048686
1290	1995.105587	1628.367228
1291	1994.746614	1627.84591
1292	1994.741575	1627.079617
1293	1994.330355	1626.981189
1294	1994.106101	1625.374029
1295	1994.068286	1625.262155
1296	1993.88703	1624.253242
1297	1993.08555	1623.477549
1298	1992.981691	1623.304315
1299	1992.51641	1623.086059
1300	1992.457159	1622.724187
1301	1991.019942	1622.603908
1302	1990.944874	1622.44826
1303	1990.536606	1621.946164
1304	1990.228311	1621.886551
1305	1990.216711	1621.63893
1306	1989.488669	1621.191598
1307	1989.284857	1621.090807
1308	1988.392657	1618.320297
1309	1988.158962	1617.659695
1310	1988.043299	1616.871415
1311	1987.561467	1616.86528
1312	1986.44861	1616.812538
1313	1984.676483	1616.645624
1314	1984.499554	1616.441572
1315	1984.209023	1616.366104
1316	1982.957449	1615.537418
1317	1982.826247	1615.162713
1318	1982.466343	1614.806956
1319	1981.120752	1614.555495
1320	1980.027293	1614.194377
1321	1979.655278	1613.393742
1322	1979.347644	1612.980616
1323	1978.195435	1612.38249
1324	1977.554255	1610.510234
1325	1977.056033	1610.182447
1326	1977.00101	1609.992409
1327	1975.770401	1609.511962
1328	1975.111645	1609.157914
1329	1974.192522	1608.424948
1330	1974.019189	1607.746922
1331	1973.93986	1607.107804
1332	1973.751798	1606.878424
1333	1972.517764	1606.024392
1334	1972.492135	1605.09226
1335	1972.254803	1604.365415
1336	1971.993784	1604.207385
1337	1971.868567	1604.136934
1338	1971.183373	1604.028639
1339	1971.039213	1602.431967
1340	1970.791061	1602.092817
1341	1970.704295	1601.792897
1342	1970.366918	1601.555732
1343	1970.247764	1601.538942
1344	1970.164905	1600.233502
1345	1970.006065	1599.894267
1346	1967.961945	1599.25423
1347	1966.820528	1599.124182
1348	1966.414196	1598.480609
1349	1966.064236	1598.44471
1350	1965.957335	1597.791341
1351	1963.316479	1597.649613
1352	1962.768035	1597.334364
1353	1961.534278	1597.274915
1354	1959.864038	1596.77565
1355	1959.397491	1596.467284
1356	1958.592846	1595.878081
1357	1958.297649	1595.299043
1358	1957.629258	1595.212761
1359	1956.529085	1595.027347
1360	1954.125929	1593.448024
1361	1951.295952	1593.107682
1362	1950.455473	1593.036054
1363	1950.12363	1592.460274
1364	1949.426647	1592.099255
1365	1949.380319	1591.300134
1366	1949.346706	1591.104599
1367	1949.203624	1590.388241
1368	1949.107538	1590.388092
1369	1948.998243	1590.381807
1370	1948.037943	1590.086626
1371	1947.371527	1590.001027
1372	1946.311606	1589.520052
1373	1946.055028	1589.432032
1374	1945.6094	1589.123302
1375	1945.48172	1588.533806
1376	1944.781618	1588.520827
1377	1944.392444	1588.146493
1378	1943.863035	1587.736782
1379	1942.368293	1587.039007
1380	1941.845048	1586.974086
1381	1941.436754	1586.817619
1382	1941.394827	1586.61578
1383	1940.533356	1586.053952
1384	1939.567102	1585.412019
1385	1938.424508	1584.727098
1386	1938.047119	1584.335073
1387	1937.792843	1583.682359
1388	1937.33584	1582.846588
1389	1937.11658	1582.415657
1390	1936.973413	1581.859382
1391	1936.494218	1581.590279
1392	1936.439701	1581.430917
1393	1934.63141	1581.380648
1394	1933.097238	1581.29389
1395	1932.8571	1581.2496
1396	1932.484047	1581.113943
1397	1932.450264	1580.143971
1398	1930.801332	1579.792344
1399	1930.509559	1579.516363
1400	1930.028597	1579.386881
1401	1929.76025	1578.713748
1402	1927.771829	1578.536337
1403	1927.739623	1578.23875
1404	1927.296039	1577.847496
1405	1926.664848	1577.001625
1406	1926.525734	1576.830569
1407	1926.380644	1575.647626
1408	1926.353117	1575.603303
1409	1925.581268	1575.598893
1410	1923.799129	1575.476006
1411	1921.471766	1574.646102
1412	1920.812767	1574.509409
1413	1920.63252	1574.095224
1414	1920.583657	1573.613717
1415	1920.28734	1572.818333
1416	1920.237596	1572.677452
1417	1919.107611	1572.433958
1418	1919.067422	1572.240575
1419	1918.187791	1572.095021
1420	1917.692799	1572.071594
1421	1917.346953	1571.519331
1422	1917.219105	1570.985273
1423	1917.160101	1570.725803
1424	1916.989391	1570.627673
1425	1915.342291	1570.511727
1426	1914.943197	1569.96943
1427	1914.161215	1569.445535
1428	1913.381745	1569.196673
1429	1913.073716	1568.668661
1430	1912.948163	1568.621056
1431	1912.72109	1568.566588
1432	1910.349483	1567.494923
1433	1909.83725	1567.235413
1434	1909.203441	1566.817901
1435	1909.035985	1566.627225
1436	1908.434042	1565.805103
1437	1908.377209	1565.675822
1438	1906.379128	1565.645698
1439	1906.285589	1565.373126
1440	1905.943848	1565.112638
1441	1905.46523	1564.846765
1442	1905.167663	1563.195563
1443	1905.15489	1562.932912
1444	1904.768278	1562.925194
1445	1904.53844	1562.627795
1446	1904.285553	1562.399392
1447	1903.779959	1562.040379
1448	1902.665638	1561.612584
1449	1901.502311	1560.561496
1450	1901.4757	1560.197553
1451	1901.313952	1560.163935
1452	1900.592721	1559.913069
1453	1900.315565	1559.112473
1454	1900.255183	1558.853097
1455	1900.131014	1558.851477
1456	1899.873317	1558.682646
1457	1899.711289	1558.303302
1458	1899.602456	1558.052508
1459	1899.382222	1557.826418
1460	1899.367737	1557.219056
1461	1898.987656	1557.033532
1462	1898.985486	1557.014357
1463	1898.891909	1556.883807
1464	1898.189571	1555.586864
1465	1897.791771	1553.807311
1466	1897.424206	1553.769625
1467	1897.168038	1553.589762
1468	1896.979089	1552.360959
1469	1896.768198	1552.076312
1470	1895.595947	1551.82748
1471	1894.403802	1551.395284
1472	1894.028353	1550.931534
1473	1893.231537	1549.802624
1474	1893.048729	1549.682414
1475	1892.980005	1549.480805
1476	1892.556052	1548.688482
1477	1892.455017	1547.84867
1478	1891.785328	1547.333871
1479	1891.382719	1546.162995
1480	1891.073528	1545.280743
1481	1889.149179	1545.264201
1482	1889.14255	1544.864094
1483	1888.719082	1544.8308
1484	1888.629334	1544.820014
1485	1888.276559	1542.999054
1486	1887.806089	1541.993551
1487	1887.052273	1540.94632
1488	1886.802604	1540.665408
1489	1886.725808	1540.507056
1490	1886.385615	1540.40755
1491	1885.946213	1540.266717
1492	1883.578434	1539.40615
1493	1882.72033	1538.786742
1494	1882.231484	1538.233185
1495	1880.020377	1538.084354
1496	1879.465568	1537.869218
1497	1878.839708	1537.811766
1498	1878.031759	1537.658727
1499	1877.965946	1537.008649
1500	1877.789124	1535.958316
1501	1877.100045	1535.847419
1502	1875.58643	1535.839302
1503	1874.864613	1535.300817
1504	1874.650605	1535.187004
1505	1874.550692	1535.068578
1506	1874.389676	1534.952162
1507	1874.299305	1534.888239
1508	1874.243584	1533.846965
1509	1873.271334	1533.591016
1510	1872.505019	1533.376726
1511	1872.451635	1533.370898
1512	1871.918569	1532.918712
1513	1871.661095	1532.667349
1514	1871.603445	1531.538637
1515	1871.26626	1530.555523
1516	1870.339646	1528.913388
1517	1869.893506	1528.330025
1518	1869.440873	1528.172784
1519	1869.150552	1528.071159
1520	1869.024541	1525.943932
1521	1868.678693	1525.120051
1522	1867.395848	1525.005679
1523	1867.141948	1524.719612
1524	1866.225345	1524.445369
1525	1866.110312	1524.332552
1526	1864.699566	1524.135649
1527	1863.957105	1523.950114
1528	1862.617267	1522.874779
1529	1860.914256	1522.52434
1530	1860.417819	1522.467749
1531	1859.703028	1522.190124
1532	1859.624298	1521.733622
1533	1859.050181	1521.510454
1534	1859.036851	1521.061107
1535	1858.985113	1520.955131
1536	1858.697419	1520.647575
1537	1858.367178	1520.304056
1538	1858.181777	1520.157768
1539	1856.159242	1520.023758
1540	1855.796243	1519.654364
1541	1855.595535	1519.376584
1542	1855.522633	1518.910677
1543	1855.065771	1518.798118
1544	1854.575211	1518.722878
1545	1854.369543	1518.561543
1546	1852.884167	1518.503655
1547	1852.763085	1518.42304
1548	1852.54229	1517.814521
1549	1852.511718	1517.807645
1550	1850.919312	1517.313392
1551	1849.804767	1516.024585
1552	1849.243844	1515.798579
1553	1849.175278	1515.545999
1554	1849.051525	1515.158121
1555	1848.968756	1515.098358
1556	1847.361199	1514.392543
1557	1847.055687	1514.295463
1558	1846.993827	1514.286573
1559	1846.977283	1513.692193
1560	1846.65463	1513.015591
1561	1846.627516	1512.651547
1562	1846.021729	1512.607826
1563	1844.181309	1511.937286
1564	1843.645798	1511.389087
1565	1842.838655	1511.35873
1566	1842.693148	1509.886592
1567	1840.471289	1509.758395
1568	1840.022294	1509.565894
1569	1839.841078	1509.517707
1570	1839.724479	1509.497326
1571	1839.270977	1509.253203
1572	1839.06677	1509.110037
1573	1838.796568	1509.043938
1574	1838.054239	1508.420505
1575	1837.978671	1507.722245
1576	1837.954838	1507.280321
1577	1837.673684	1507.22808
1578	1837.650787	1507.051405
1579	1837.62716	1506.50077
1580	1837.13377	1506.36326
1581	1836.480801	1506.203042
1582	1836.009219	1506.093264
1583	1835.62838	1505.652825
1584	1835.545538	1505.580668
1585	1835.415	1505.391648
1586	1835.209125	1505.380086
1587	1834.525739	1505.327874
1588	1834.42429	1505.044345
1589	1833.6575	1505.025155
1590	1833.606176	1504.909279
1591	1833.359209	1504.300006
1592	1833.164562	1504.276562
1593	1833.074316	1503.522371
1594	1832.932089	1503.317751
1595	1832.76741	1502.548751
1596	1832.233464	1502.055392
1597	1832.023502	1501.027265
1598	1831.283086	1500.746138
1599	1831.217553	1500.639873
